source_node	target_node	Source Node Attribute	Target Node Attribute
AP000253.1	Q9C0J8	lncRNA	protein
AP000265.1	Q9C0J8	lncRNA	protein
AP000265.1	Q96PU8	lncRNA	protein
AP000281.2	Q9C0J8	lncRNA	protein
AP000345.2	Q9C0J8	lncRNA	protein
AP000356.2	Q9C0J8	lncRNA	protein
AP000432.2	Q9C0J8	lncRNA	protein
AP000439.2	Q9C0J8	lncRNA	protein
AP000442.1	Q9C0J8	lncRNA	protein
AP000462.2	Q9C0J8	lncRNA	protein
AP000477.2	Q9C0J8	lncRNA	protein
AP000640.2	Q9C0J8	lncRNA	protein
AP000770.1	Q9C0J8	lncRNA	protein
AP000797.3	Q9C0J8	lncRNA	protein
AP000936.1	P14866	lncRNA	protein
AP000936.1	Q9C0J8	lncRNA	protein
AP000962.2	Q9C0J8	lncRNA	protein
AP000997.1	Q9C0J8	lncRNA	protein
AP000997.2	Q9C0J8	lncRNA	protein
AP001007.1	P14866	lncRNA	protein
AP001029.1	Q9C0J8	lncRNA	protein
AP001043.1	Q9C0J8	lncRNA	protein
AP001057.1	Q9C0J8	lncRNA	protein
AP001065.2	Q9C0J8	lncRNA	protein
AP001172.2	Q9C0J8	lncRNA	protein
AP001372.2	Q9C0J8	lncRNA	protein
AP001429.1	Q9C0J8	lncRNA	protein
AP001471.1	Q9C0J8	lncRNA	protein
AP001619.2	Q9C0J8	lncRNA	protein
AP001626.1	Q9C0J8	lncRNA	protein
AP002381.2	Q9C0J8	lncRNA	protein
AP002387.1	Q9C0J8	lncRNA	protein
AP002478.2	Q93062	lncRNA	protein
AP003025.2	Q9C0J8	lncRNA	protein
AP003471.1	Q9C0J8	lncRNA	protein
AP004550.1	Q9C0J8	lncRNA	protein
AP005273.1	Q9C0J8	lncRNA	protein
AP005530.1	Q9C0J8	lncRNA	protein
AP006621.5	Q9C0J8	lncRNA	protein
AP006748.1	Q9C0J8	lncRNA	protein
AP4B1-AS1	P55265	lncRNA	protein
AP4B1-AS1	Q9C0J8	lncRNA	protein
AQP4-AS1	Q9C0J8	lncRNA	protein
ARAP1-AS1	Q9C0J8	lncRNA	protein
ARHGAP22-IT1	Q9C0J8	lncRNA	protein
ARHGAP26-AS1	Q9C0J8	lncRNA	protein
ARHGAP26-IT1	Q9C0J8	lncRNA	protein
ARHGAP31-AS1	Q9C0J8	lncRNA	protein
ARHGAP5-AS1	Q9C0J8	lncRNA	protein
ARHGEF26-AS1	P55265	lncRNA	protein
ARHGEF26-AS1	Q9C0J8	lncRNA	protein
ARHGEF38-IT1	P55265	lncRNA	protein
ARHGEF38-IT1	Q9C0J8	lncRNA	protein
ARHGEF3-AS1	Q9C0J8	lncRNA	protein
ARHGEF7-AS1	Q9C0J8	lncRNA	protein
ARHGEF7-AS2	Q9C0J8	lncRNA	protein
ARHGEF7-AS2	Q96PU8	lncRNA	protein
ARHGEF7-IT1	Q9C0J8	lncRNA	protein
ARHGEF9-IT1	Q9C0J8	lncRNA	protein
ARMCX3-AS1	Q9C0J8	lncRNA	protein
ASB16-AS1	Q9C0J8	lncRNA	protein
ASH1L-AS1	Q9C0J8	lncRNA	protein
ASH1L-IT1	Q9C0J8	lncRNA	protein
ASMTL-AS1	P55265	lncRNA	protein
ATP11A-AS1	Q9C0J8	lncRNA	protein
ATP1B3-AS1	Q9C0J8	lncRNA	protein
ATP2B2-IT2	Q9C0J8	lncRNA	protein
ATP6V0E2-AS1	P55265	lncRNA	protein
ATP6V0E2-AS1	Q9C0J8	lncRNA	protein
ATXN8OS	P55265	lncRNA	protein
ATXN8OS	Q9C0J8	lncRNA	protein
B4GALT4-AS1	Q9C0J8	lncRNA	protein
BACE1-AS	Q9C0J8	lncRNA	protein
BACE2-IT1	Q9C0J8	lncRNA	protein
BACH1-IT1	Q9C0J8	lncRNA	protein
BACH1-IT2	Q9C0J8	lncRNA	protein
BACH1-IT3	Q9C0J8	lncRNA	protein
BCAR4	Q9C0J8	lncRNA	protein
BCDIN3D-AS1	P55265	lncRNA	protein
BCDIN3D-AS1	Q9C0J8	lncRNA	protein
BDNF-AS	P55265	lncRNA	protein
BDNF-AS	Q9C0J8	lncRNA	protein
BHLHE40-AS1	Q9C0J8	lncRNA	protein
BMS1P4	Q5T481	lncRNA	protein
BOK-AS1	Q9C0J8	lncRNA	protein
BOLA3-AS1	Q9C0J8	lncRNA	protein
BPESC1	Q9C0J8	lncRNA	protein
BREA2	Q86V81	lncRNA	protein
BRWD1-AS1	Q9C0J8	lncRNA	protein
BRWD1-IT1	P14866	lncRNA	protein
BRWD1-IT1	Q9C0J8	lncRNA	protein
BVES-AS1	Q9C0J8	lncRNA	protein
C10orf91	Q9C0J8	lncRNA	protein
C16orf97	P14866	lncRNA	protein
C16orf97	Q9C0J8	lncRNA	protein
C1orf143	Q9C0J8	lncRNA	protein
C1RL-AS1	Q9C0J8	lncRNA	protein
C21orf91-OT1	P14866	lncRNA	protein
C21orf91-OT1	Q9C0J8	lncRNA	protein
C22orf24	P14866	lncRNA	protein
C22orf24	Q9C0J8	lncRNA	protein
C22orf34	Q9C0J8	lncRNA	protein
C3orf35	P14866	lncRNA	protein
C3orf35	Q9C0J8	lncRNA	protein
C5orf56	Q9C0J8	lncRNA	protein
C5orf64	P14866	lncRNA	protein
C5orf64	P55265	lncRNA	protein
C5orf64	Q9C0J8	lncRNA	protein
C8orf31	P55265	lncRNA	protein
C8orf31	Q9C0J8	lncRNA	protein
C9orf147	Q9C0J8	lncRNA	protein
CACNA1C-AS1	P55265	lncRNA	protein
CACNA1C-AS1	Q9C0J8	lncRNA	protein
CACNA1C-AS3	Q9C0J8	lncRNA	protein
CACNA1C-IT1	Q9C0J8	lncRNA	protein
CACNA1C-IT3	P14866	lncRNA	protein
CACNA1C-IT3	P55265	lncRNA	protein
CACNA1C-IT3	Q9C0J8	lncRNA	protein
CACNA1G-AS1	Q9C0J8	lncRNA	protein
CACTIN-AS1	Q9C0J8	lncRNA	protein
CADM2-AS1	Q9C0J8	lncRNA	protein
CADM2-AS2	Q9C0J8	lncRNA	protein
CAHM	Q9C0J8	lncRNA	protein
CALML3-AS1	Q9C0J8	lncRNA	protein
CAMTA1-IT1	Q9C0J8	lncRNA	protein
CARS-AS1	Q9C0J8	lncRNA	protein
CASC16	Q9C0J8	lncRNA	protein
CASC2	Q9C0J8	lncRNA	protein
CASC9	Q9C0J8	lncRNA	protein
CASK-AS1	Q8TB72	lncRNA	protein
CBR3-AS1	Q9C0J8	lncRNA	protein
CCDC13-AS1	P55265	lncRNA	protein
CCDC13-AS1	Q9C0J8	lncRNA	protein
CCDC148-AS1	Q9C0J8	lncRNA	protein
CCDC26	Q9C0J8	lncRNA	protein
CCDC39-AS1	Q9C0J8	lncRNA	protein
CD27-AS1	P55265	lncRNA	protein
CD27-AS1	Q9C0J8	lncRNA	protein
CDC42-IT1	P14866	lncRNA	protein
CDC42-IT1	P55265	lncRNA	protein
CDC42-IT1	Q9C0J8	lncRNA	protein
CDKN2B-AS1	P55265	lncRNA	protein
CDKN2B-AS1	Q9C0J8	lncRNA	protein
CECR3	Q9C0J8	lncRNA	protein
CELF2-AS2	Q9C0J8	lncRNA	protein
CERS6-AS1	Q9C0J8	lncRNA	protein
CFLAR-AS1	Q9C0J8	lncRNA	protein
CHL1-AS1	Q9C0J8	lncRNA	protein
CHODL-AS1	P55265	lncRNA	protein
CHODL-AS1	Q9C0J8	lncRNA	protein
CHRM3-AS2	Q9C0J8	lncRNA	protein
CIRBP-AS1	Q9C0J8	lncRNA	protein
CLDN10-AS1	P55265	lncRNA	protein
CLDN10-AS1	Q9C0J8	lncRNA	protein
CLLU1	P14866	lncRNA	protein
CLLU1	Q9C0J8	lncRNA	protein
CLRN1-AS1	P55265	lncRNA	protein
CLRN1-AS1	Q9C0J8	lncRNA	protein
CLYBL-AS1	Q9C0J8	lncRNA	protein
CNTN4-AS1	Q9C0J8	lncRNA	protein
CNTN4-AS2	P55265	lncRNA	protein
CNTN4-AS2	Q9C0J8	lncRNA	protein
CNTN4-AS2	Q93062	lncRNA	protein
COL5A1-AS1	Q9C0J8	lncRNA	protein
COX10-AS1	P55265	lncRNA	protein
COX10-AS1	Q9C0J8	lncRNA	protein
CPB2-AS1	P55265	lncRNA	protein
CPB2-AS1	Q9C0J8	lncRNA	protein
CPS1-IT1	Q5T481	lncRNA	protein
CRNDE	Q9C0J8	lncRNA	protein
CRNDE	Q5T481	lncRNA	protein
CTC-338M12.4	Q9C0J8	lncRNA	protein
CTC-338M12.4	Q96PU8	lncRNA	protein
CTD-2194D22.4	Q9C0J8	lncRNA	protein
CTD-2201I18.1	Q9C0J8	lncRNA	protein
CTD-2270F17.1	P14866	lncRNA	protein
CTD-2270F17.1	Q9C0J8	lncRNA	protein
CTD-2297D10.2	Q9C0J8	lncRNA	protein
CTD-3080P12.3	Q9C0J8	lncRNA	protein
CYB561D2	P14866	lncRNA	protein
CYB561D2	Q9C0J8	lncRNA	protein
CYP1B1-AS1	Q9C0J8	lncRNA	protein
CYP1B1-AS1	Q9UKA9	lncRNA	protein
CYP4A22-AS1	Q9C0J8	lncRNA	protein
DACT3-AS1	P55265	lncRNA	protein
DACT3-AS1	Q9C0J8	lncRNA	protein
DANCR	P55265	lncRNA	protein
DANCR	Q9C0J8	lncRNA	protein
DAOA-AS1	P55265	lncRNA	protein
DAOA-AS1	Q9C0J8	lncRNA	protein
DBH-AS1	Q9C0J8	lncRNA	protein
DCTN1-AS1	Q9C0J8	lncRNA	protein
DCUN1D2-AS	Q9C0J8	lncRNA	protein
DDX11-AS1	Q9C0J8	lncRNA	protein
DDX39B-AS1	Q9C0J8	lncRNA	protein
DENND5B-AS1	P55265	lncRNA	protein
DENND5B-AS1	Q9C0J8	lncRNA	protein
DGUOK-AS1	Q9C0J8	lncRNA	protein
DHRS4-AS1	Q9C0J8	lncRNA	protein
DIAPH2-AS1	Q9C0J8	lncRNA	protein
DIAPH3-AS1	P55265	lncRNA	protein
DIAPH3-AS1	Q9C0J8	lncRNA	protein
DIAPH3-AS2	P55265	lncRNA	protein
DIAPH3-AS2	Q9C0J8	lncRNA	protein
DICER1-AS1	P55265	lncRNA	protein
DICER1-AS1	Q9C0J8	lncRNA	protein
DICER1-AS1	Q96PU8	lncRNA	protein
DIO2-AS1	P55265	lncRNA	protein
DIO2-AS1	Q9C0J8	lncRNA	protein
DIO3OS	Q9C0J8	lncRNA	protein
DIP2A-IT1	Q9C0J8	lncRNA	protein
DIRC3	P55265	lncRNA	protein
DIRC3	Q9C0J8	lncRNA	protein
DISC1FP1	Q9C0J8	lncRNA	protein
DISC1-IT1	P14866	lncRNA	protein
DISC1-IT1	P55265	lncRNA	protein
DISC1-IT1	Q9C0J8	lncRNA	protein
DLEU1	P55265	lncRNA	protein
DLEU1	Q9C0J8	lncRNA	protein
DLEU2	P55265	lncRNA	protein
DLEU2	Q9C0J8	lncRNA	protein
DLEU2	Q8TB72	lncRNA	protein
DLEU2	Q93062	lncRNA	protein
DLEU2	Q5T481	lncRNA	protein
DLEU7-AS1	Q9C0J8	lncRNA	protein
DLG1-AS1	Q9C0J8	lncRNA	protein
DLGAP1-AS1	Q9C0J8	lncRNA	protein
DLGAP1-AS2	Q9C0J8	lncRNA	protein
DLGAP1-AS3	P55265	lncRNA	protein
DLGAP1-AS3	Q9C0J8	lncRNA	protein
DLGAP1-AS4	Q9C0J8	lncRNA	protein
DLGAP1-AS5	Q9C0J8	lncRNA	protein
DLX6-AS1	P55265	lncRNA	protein
DLX6-AS1	Q9C0J8	lncRNA	protein
DMD-AS3	Q9C0J8	lncRNA	protein
DNAJB8-AS1	Q9C0J8	lncRNA	protein
DNAJC27-AS1	P55265	lncRNA	protein
DNAJC27-AS1	Q9C0J8	lncRNA	protein
DNM1P35	Q6ZN17	lncRNA	protein
DNM1P35	Q9C0J8	lncRNA	protein
DNMBP-AS1	P55265	lncRNA	protein
DNMBP-AS1	Q9C0J8	lncRNA	protein
DOCK9-AS1	Q9C0J8	lncRNA	protein
DPYD-AS1	Q9C0J8	lncRNA	protein
DPYD-IT1	P14866	lncRNA	protein
DPYD-IT1	Q9C0J8	lncRNA	protein
DSCAM-IT1	P14866	lncRNA	protein
DSCAM-IT1	P55265	lncRNA	protein
DSCAM-IT1	Q9C0J8	lncRNA	protein
DSCR10	Q9C0J8	lncRNA	protein
DSCR8	P55265	lncRNA	protein
DSCR8	Q9C0J8	lncRNA	protein
DSCR9	P55265	lncRNA	protein
DSCR9	Q9C0J8	lncRNA	protein
E2F3-IT1	P14866	lncRNA	protein
E2F3-IT1	Q9C0J8	lncRNA	protein
EAF1-AS1	Q9C0J8	lncRNA	protein
EFCAB14-AS1	Q9C0J8	lncRNA	protein
EFCAB6-AS1	P55265	lncRNA	protein
EFCAB6-AS1	Q9C0J8	lncRNA	protein
EGFLAM-AS3	Q9C0J8	lncRNA	protein
EGFLAM-AS4	Q9C0J8	lncRNA	protein
EGFR-AS1	Q9C0J8	lncRNA	protein
EHHADH-AS1	Q9C0J8	lncRNA	protein
ELMO1-AS1	Q9C0J8	lncRNA	protein
ELOVL2-AS1	P55265	lncRNA	protein
ELOVL2-AS1	Q9C0J8	lncRNA	protein
EMX2OS	P55265	lncRNA	protein
EMX2OS	Q9C0J8	lncRNA	protein
EMX2OS	Q5T481	lncRNA	protein
ENO1-AS1	Q9C0J8	lncRNA	protein
ENTPD1-AS1	P55265	lncRNA	protein
ENTPD1-AS1	Q9C0J8	lncRNA	protein
ENTPD3-AS1	P55265	lncRNA	protein
ENTPD3-AS1	Q9C0J8	lncRNA	protein
EPB41L4A-AS1	Q9C0J8	lncRNA	protein
EPB41L4A-AS1	Q8TB72	lncRNA	protein
EPB41L4A-AS1	Q96PU8	lncRNA	protein
EPHA1-AS1	P14866	lncRNA	protein
EPHA1-AS1	Q9C0J8	lncRNA	protein
EPN2-AS1	Q9UKA9	lncRNA	protein
ERI3-IT1	Q9C0J8	lncRNA	protein
ERVH48-1	Q9C0J8	lncRNA	protein
EXTL3-AS1	Q9C0J8	lncRNA	protein
EZR-AS1	Q9C0J8	lncRNA	protein
FAM13A-AS1	Q9C0J8	lncRNA	protein
FAM155A-IT1	P55265	lncRNA	protein
FAM155A-IT1	Q9C0J8	lncRNA	protein
FAM157C	Q9C0J8	lncRNA	protein
FAM170B-AS1	Q9C0J8	lncRNA	protein
FAM181A-AS1	P55265	lncRNA	protein
FAM181A-AS1	Q9C0J8	lncRNA	protein
FAM182A	P55265	lncRNA	protein
FAM182B	Q9C0J8	lncRNA	protein
FAM201A	Q9C0J8	lncRNA	protein
FAM222A-AS1	Q9C0J8	lncRNA	protein
FAM66D	P55265	lncRNA	protein
FAM66D	Q9C0J8	lncRNA	protein
FAM74A1	P55265	lncRNA	protein
FAM83A-AS1	Q9C0J8	lncRNA	protein
FAM83C-AS1	Q9C0J8	lncRNA	protein
FAM85B	Q9C0J8	lncRNA	protein
FAR1-IT1	Q9C0J8	lncRNA	protein
FARP1-AS1	Q9C0J8	lncRNA	protein
FBXL19-AS1	Q9C0J8	lncRNA	protein
FBXL19-AS1	Q5T481	lncRNA	protein
FENDRR	Q9C0J8	lncRNA	protein
FER1L6-AS1	P55265	lncRNA	protein
FER1L6-AS1	Q9C0J8	lncRNA	protein
FER1L6-AS2	Q9C0J8	lncRNA	protein
FEZF1-AS1	Q9C0J8	lncRNA	protein
FGD5-AS1	P55265	lncRNA	protein
FGD5-AS1	Q9C0J8	lncRNA	protein
FGD5-AS1	Q8TB72	lncRNA	protein
FGF12-AS1	Q9C0J8	lncRNA	protein
FGF12-AS2	Q9C0J8	lncRNA	protein
FGF12-AS3	Q9C0J8	lncRNA	protein
FGF13-AS1	Q9C0J8	lncRNA	protein
FGF14-AS1	Q9C0J8	lncRNA	protein
FGF14-IT1	P14866	lncRNA	protein
FGF14-IT1	P55265	lncRNA	protein
FGF14-IT1	Q9C0J8	lncRNA	protein
FLG-AS1	Q6ZN17	lncRNA	protein
FLG-AS1	Q9C0J8	lncRNA	protein
FLG-AS1	Q8TB72	lncRNA	protein
FLNB-AS1	Q9C0J8	lncRNA	protein
FLNB-AS1	Q9UKA9	lncRNA	protein
FMR1-AS1	Q9C0J8	lncRNA	protein
FMR1-IT1	P55265	lncRNA	protein
FMR1-IT1	Q9C0J8	lncRNA	protein
FNDC1-IT1	P14866	lncRNA	protein
FOXD2-AS1	Q9C0J8	lncRNA	protein
FOXP1-AS1	Q9C0J8	lncRNA	protein
FOXP1-IT1	Q9C0J8	lncRNA	protein
FRMD6-AS2	P55265	lncRNA	protein
FRMD6-AS2	Q9C0J8	lncRNA	protein
FRMPD4-AS1	Q9C0J8	lncRNA	protein
FTX	P55265	lncRNA	protein
FTX	Q9C0J8	lncRNA	protein
FTX	Q9UKA9	lncRNA	protein
FTX	Q93062	lncRNA	protein
FTX	Q5T481	lncRNA	protein
GABPB1-AS1	Q9C0J8	lncRNA	protein
GACAT1	Q9C0J8	lncRNA	protein
GAS5	Q9C0J8	lncRNA	protein
GAS5	Q9UKA9	lncRNA	protein
GAS5	Q8TB72	lncRNA	protein
GAS5	Q96PU8	lncRNA	protein
GAS5	Q5T481	lncRNA	protein
GAS5	P38432	lncRNA	protein
GAS5-AS1	Q9C0J8	lncRNA	protein
GAS6-AS1	P55265	lncRNA	protein
GAS6-AS1	Q9C0J8	lncRNA	protein
GATA3-AS1	Q9C0J8	lncRNA	protein
GATA6-AS1	Q9C0J8	lncRNA	protein
GDNF-AS1	Q9C0J8	lncRNA	protein
GHRLOS	Q9C0J8	lncRNA	protein
GK-AS1	Q9C0J8	lncRNA	protein
GK-IT1	P14866	lncRNA	protein
GLIS3-AS1	Q9C0J8	lncRNA	protein
GLYCTK-AS1	Q9C0J8	lncRNA	protein
GNG12-AS1	P55265	lncRNA	protein
GNG12-AS1	Q9C0J8	lncRNA	protein
GOLGA8M	Q9C0J8	lncRNA	protein
GPC5-AS1	Q9C0J8	lncRNA	protein
GPC5-IT1	P14866	lncRNA	protein
GPC5-IT1	P55265	lncRNA	protein
GPC5-IT1	Q9C0J8	lncRNA	protein
GPC6-AS1	Q9C0J8	lncRNA	protein
GPC6-AS2	P55265	lncRNA	protein
GPC6-AS2	Q9C0J8	lncRNA	protein
GPR158-AS1	P55265	lncRNA	protein
GPR158-AS1	Q9C0J8	lncRNA	protein
GRM5-AS1	P55265	lncRNA	protein
GRM5-AS1	Q9C0J8	lncRNA	protein
GRM7-AS1	Q9C0J8	lncRNA	protein
GRM7-AS3	Q9C0J8	lncRNA	protein
GRTP1-AS1	Q9C0J8	lncRNA	protein
GS1-124K5.4	Q9C0J8	lncRNA	protein
GS1-24F4.2	P55265	lncRNA	protein
GS1-24F4.2	Q9C0J8	lncRNA	protein
GS1-24F4.2	Q93062	lncRNA	protein
GS1-594A7.3	Q9C0J8	lncRNA	protein
GS1-600G8.3	Q9C0J8	lncRNA	protein
GYG2-AS1	Q9C0J8	lncRNA	protein
H19	Q9C0J8	lncRNA	protein
H19	Q9UKA9	lncRNA	protein
H1FX-AS1	Q9C0J8	lncRNA	protein
HAND2-AS1	Q9C0J8	lncRNA	protein
HAR1B	Q9C0J8	lncRNA	protein
HAS2-AS1	Q9C0J8	lncRNA	protein
HCG11	P55265	lncRNA	protein
HCG11	Q9C0J8	lncRNA	protein
HCG11	Q8TB72	lncRNA	protein
HCG11	Q5T481	lncRNA	protein
HCG14	Q9C0J8	lncRNA	protein
HCG15	Q9C0J8	lncRNA	protein
HCG17	Q9C0J8	lncRNA	protein
HCG17	Q93062	lncRNA	protein
HCG18	Q9C0J8	lncRNA	protein
HCG18	Q93062	lncRNA	protein
HCG20	Q9C0J8	lncRNA	protein
HCG23	Q9C0J8	lncRNA	protein
HCG24	Q9C0J8	lncRNA	protein
HCG25	Q9C0J8	lncRNA	protein
HCG27	Q9C0J8	lncRNA	protein
HCP5	P55265	lncRNA	protein
HCP5	Q9C0J8	lncRNA	protein
HDAC11-AS1	Q9C0J8	lncRNA	protein
HECW1-IT1	P14866	lncRNA	protein
HECW1-IT1	Q9C0J8	lncRNA	protein
HEXA-AS1	Q9C0J8	lncRNA	protein
HHATL-AS1	Q9C0J8	lncRNA	protein
HHIP-AS1	Q9C0J8	lncRNA	protein
HIF1A-AS1	Q9C0J8	lncRNA	protein
HIF1A-AS2	Q9C0J8	lncRNA	protein
HLA-F-AS1	Q9C0J8	lncRNA	protein
HLCS-IT1	Q9C0J8	lncRNA	protein
HLTF-AS1	P55265	lncRNA	protein
HLTF-AS1	Q9C0J8	lncRNA	protein
HM13-IT1	Q9C0J8	lncRNA	protein
HMBOX1-IT1	Q9C0J8	lncRNA	protein
HMGA1P4	Q9C0J8	lncRNA	protein
HNF1A-AS1	Q9C0J8	lncRNA	protein
HOTAIR	Q9C0J8	lncRNA	protein
HOTAIR	Q8TB72	lncRNA	protein
HOTAIR	Q93062	lncRNA	protein
HOTAIRM1	P55265	lncRNA	protein
HOTAIRM1	Q9C0J8	lncRNA	protein
HOTTIP	Q9C0J8	lncRNA	protein
HOXA11-AS	Q9C0J8	lncRNA	protein
HOXA-AS2	Q9C0J8	lncRNA	protein
HOXA-AS3	Q9C0J8	lncRNA	protein
HOXA-AS3	Q8TB72	lncRNA	protein
HOXB-AS1	Q9C0J8	lncRNA	protein
HOXB-AS2	Q9C0J8	lncRNA	protein
HOXB-AS4	Q9C0J8	lncRNA	protein
HOXB-AS4	Q9UKA9	lncRNA	protein
HOXC5	Q9C0J8	lncRNA	protein
HOXC-AS1	Q9C0J8	lncRNA	protein
HOXC-AS1	Q9UKA9	lncRNA	protein
HOXC-AS2	Q9C0J8	lncRNA	protein
HOXD-AS2	Q9C0J8	lncRNA	protein
HPN-AS1	P55265	lncRNA	protein
HPN-AS1	Q9C0J8	lncRNA	protein
HTR3E-AS1	Q9C0J8	lncRNA	protein
HYI-AS1	Q9C0J8	lncRNA	protein
IDH1-AS1	Q9C0J8	lncRNA	protein
IDI2-AS1	Q9C0J8	lncRNA	protein
IFNG-AS1	Q9C0J8	lncRNA	protein
IGF2-AS	Q9C0J8	lncRNA	protein
IL20RB-AS1	Q9C0J8	lncRNA	protein
IL21-AS1	Q9C0J8	lncRNA	protein
IL21R-AS1	Q9C0J8	lncRNA	protein
INHBA-AS1	P55265	lncRNA	protein
INHBA-AS1	Q9C0J8	lncRNA	protein
INTS6-AS1	Q6ZN17	lncRNA	protein
INTS6-AS1	Q9C0J8	lncRNA	protein
IPO9-AS1	P55265	lncRNA	protein
IPO9-AS1	Q9C0J8	lncRNA	protein
IQCF5-AS1	Q9C0J8	lncRNA	protein
IQCH-AS1	P55265	lncRNA	protein
IQCH-AS1	Q9C0J8	lncRNA	protein
IQCJ-SCHIP1-AS1	Q9C0J8	lncRNA	protein
ITCH-IT1	P14866	lncRNA	protein
ITCH-IT1	P55265	lncRNA	protein
ITCH-IT1	Q9C0J8	lncRNA	protein
ITGB2-AS1	P55265	lncRNA	protein
ITGB5-AS1	Q9C0J8	lncRNA	protein
ITPK1-AS1	Q9C0J8	lncRNA	protein
ITPKB-AS1	Q9C0J8	lncRNA	protein
ITPKB-IT1	P14866	lncRNA	protein
ITPKB-IT1	Q9C0J8	lncRNA	protein
JAZF1-AS1	Q9C0J8	lncRNA	protein
JPX	P55265	lncRNA	protein
JPX	Q9C0J8	lncRNA	protein
JPX	Q93062	lncRNA	protein
JPX	Q5T481	lncRNA	protein
JRKL-AS1	P55265	lncRNA	protein
JRKL-AS1	Q9C0J8	lncRNA	protein
KANSL1-AS1	Q9C0J8	lncRNA	protein
KCNAB1-AS1	Q9C0J8	lncRNA	protein
KCNAB1-AS2	Q9C0J8	lncRNA	protein
KCNH1-IT1	Q9C0J8	lncRNA	protein
KCNIP2-AS1	P55265	lncRNA	protein
KCNIP2-AS1	Q9C0J8	lncRNA	protein
KCNJ2-AS1	Q9C0J8	lncRNA	protein
KCNQ1-AS1	Q9C0J8	lncRNA	protein
KCNQ1OT1	P55265	lncRNA	protein
KCNQ1OT1	Q9C0J8	lncRNA	protein
KCNQ1OT1	Q9UKA9	lncRNA	protein
KCNQ5-IT1	P14866	lncRNA	protein
KCNQ5-IT1	Q9C0J8	lncRNA	protein
KCTD21-AS1	Q9C0J8	lncRNA	protein
KDM4A-AS1	Q9C0J8	lncRNA	protein
KDM5C-IT1	P14866	lncRNA	protein
KDM5C-IT1	Q9C0J8	lncRNA	protein
KIF9-AS1	Q9C0J8	lncRNA	protein
KIRREL3-AS1	Q9C0J8	lncRNA	protein
KIRREL3-AS2	Q9C0J8	lncRNA	protein
KIRREL3-AS3	Q9C0J8	lncRNA	protein
KLF7-IT1	Q9C0J8	lncRNA	protein
KLHL6-AS1	Q9C0J8	lncRNA	protein
KRTAP5-AS1	Q9C0J8	lncRNA	protein
KTN1-AS1	Q9C0J8	lncRNA	protein
LAMTOR5-AS1	Q9C0J8	lncRNA	protein
LARGE-AS1	Q9C0J8	lncRNA	protein
LARGE-IT1	Q9C0J8	lncRNA	protein
LARS2-AS1	Q9C0J8	lncRNA	protein
LBX1-AS1	Q9C0J8	lncRNA	protein
LBX2-AS1	Q9C0J8	lncRNA	protein
LDLRAD4-AS1	P55265	lncRNA	protein
LDLRAD4-AS1	Q9C0J8	lncRNA	protein
LEF1-AS1	Q6ZN17	lncRNA	protein
LEF1-AS1	Q9C0J8	lncRNA	protein
LEMD1-AS1	P55265	lncRNA	protein
LEMD1-AS1	Q9C0J8	lncRNA	protein
LENG8-AS1	Q9C0J8	lncRNA	protein
LGALS8-AS1	Q9C0J8	lncRNA	protein
LHFPL3-AS1	Q9C0J8	lncRNA	protein
LIFR-AS1	Q9C0J8	lncRNA	protein
LIMD1-AS1	Q9C0J8	lncRNA	protein
LINC00028	Q9C0J8	lncRNA	protein
LINC00102	P55265	lncRNA	protein
LINC00113	Q9C0J8	lncRNA	protein
LINC00114	P55265	lncRNA	protein
LINC00114	Q9C0J8	lncRNA	protein
LINC00115	Q9C0J8	lncRNA	protein
LINC00158	Q9C0J8	lncRNA	protein
LINC00159	Q9C0J8	lncRNA	protein
LINC00160	Q9C0J8	lncRNA	protein
LINC00161	Q9C0J8	lncRNA	protein
LINC00163	Q9C0J8	lncRNA	protein
LINC00174	P55265	lncRNA	protein
LINC00174	Q9C0J8	lncRNA	protein
LINC00184	Q9C0J8	lncRNA	protein
LINC00189	P55265	lncRNA	protein
LINC00189	Q9C0J8	lncRNA	protein
LINC00205	Q8TB72	lncRNA	protein
LINC00210	Q9C0J8	lncRNA	protein
LINC00211	Q9C0J8	lncRNA	protein
LINC00221	Q9C0J8	lncRNA	protein
LINC00222	Q9C0J8	lncRNA	protein
LINC00229	P55265	lncRNA	protein
LINC00229	Q9C0J8	lncRNA	protein
LINC00237	Q9C0J8	lncRNA	protein
LINC00240	Q9C0J8	lncRNA	protein
LINC00242	Q9C0J8	lncRNA	protein
LINC00243	Q9C0J8	lncRNA	protein
LINC00265	P55265	lncRNA	protein
LINC00265	Q9C0J8	lncRNA	protein
LINC00266-1	P55265	lncRNA	protein
LINC00266-1	Q9C0J8	lncRNA	protein
LINC00269	Q9C0J8	lncRNA	protein
LINC00271	P55265	lncRNA	protein
LINC00271	Q9C0J8	lncRNA	protein
LINC00272	Q9C0J8	lncRNA	protein
LINC00273	Q9C0J8	lncRNA	protein
LINC00273	Q9UKA9	lncRNA	protein
LINC00273	Q86V81	lncRNA	protein
LINC00276	Q9C0J8	lncRNA	protein
LINC00278	P55265	lncRNA	protein
LINC00278	Q9C0J8	lncRNA	protein
LINC00280	Q9C0J8	lncRNA	protein
LINC00283	Q9C0J8	lncRNA	protein
LINC00284	Q9C0J8	lncRNA	protein
LINC00290	P55265	lncRNA	protein
LINC00290	Q9C0J8	lncRNA	protein
