source_node	target_node	Source Node Attribute	Target Node Attribute
n274080	Q05C33	lncRNA	protein
n274080	Q4VA08	lncRNA	protein
n274101	Q4VA08	lncRNA	protein
n274126	Q4VA08	lncRNA	protein
n274129	Q05C33	lncRNA	protein
n274171	Q05C33	lncRNA	protein
n274205	Q05C33	lncRNA	protein
n274221	Q05C33	lncRNA	protein
n274221	Q4VA08	lncRNA	protein
n274238	Q05C33	lncRNA	protein
n274266	Q61188	lncRNA	protein
n274274	Q05C33	lncRNA	protein
n274289	Q4VA08	lncRNA	protein
n274293	Q4VA08	lncRNA	protein
n274308	Q4VA08	lncRNA	protein
n274314	Q4VA08	lncRNA	protein
n274365	Q05C33	lncRNA	protein
n274370	Q05C33	lncRNA	protein
n274378	Q4VA08	lncRNA	protein
n274395	Q05C33	lncRNA	protein
n274408	Q05C33	lncRNA	protein
n274431	Q4VA08	lncRNA	protein
n274453	Q05C33	lncRNA	protein
n274468	I6L9I7	lncRNA	protein
n274495	Q05C33	lncRNA	protein
n274521	Q4VA08	lncRNA	protein
n274579	Q05C33	lncRNA	protein
n274583	Q05C33	lncRNA	protein
n274584	Q05C33	lncRNA	protein
n274584	Q4VA08	lncRNA	protein
n274612	Q05C33	lncRNA	protein
n274625	Q05C33	lncRNA	protein
n274628	Q4VA08	lncRNA	protein
n274638	Q05C33	lncRNA	protein
n274647	Q4VA08	lncRNA	protein
n274658	Q05C33	lncRNA	protein
n274661	Q4VA08	lncRNA	protein
n274688	Q4VA08	lncRNA	protein
n274689	Q4VA08	lncRNA	protein
n274690	Q05C33	lncRNA	protein
n274690	Q4VA08	lncRNA	protein
n274700	Q05C33	lncRNA	protein
n274710	Q05C33	lncRNA	protein
n274719	Q05C33	lncRNA	protein
n274723	Q05C33	lncRNA	protein
n274741	Q4VA08	lncRNA	protein
n274772	Q05C33	lncRNA	protein
n274788	Q05C33	lncRNA	protein
n274817	Q05C33	lncRNA	protein
n274837	Q4VA08	lncRNA	protein
n274841	Q05C33	lncRNA	protein
n274875	Q4VA08	lncRNA	protein
n274878	Q05C33	lncRNA	protein
n274880	Q4VA08	lncRNA	protein
n274891	Q4VA08	lncRNA	protein
n274917	Q05C33	lncRNA	protein
n274929	Q4VA08	lncRNA	protein
n274932	Q05C33	lncRNA	protein
n274943	Q05C33	lncRNA	protein
n274947	Q05C33	lncRNA	protein
n274956	Q05C33	lncRNA	protein
n274997	Q05C33	lncRNA	protein
n274997	Q4VA08	lncRNA	protein
n274998	Q4VA08	lncRNA	protein
n275006	Q4VA08	lncRNA	protein
n275018	Q05C33	lncRNA	protein
n275029	Q05C33	lncRNA	protein
n275043	Q05C33	lncRNA	protein
n275050	Q05C33	lncRNA	protein
n275061	Q4VA08	lncRNA	protein
n275062	Q05C33	lncRNA	protein
n275066	Q05C33	lncRNA	protein
n275068	Q05C33	lncRNA	protein
n275076	Q05C33	lncRNA	protein
n275106	Q8CJG0	lncRNA	protein
n275113	Q05C33	lncRNA	protein
n275140	Q4VA08	lncRNA	protein
n275144	Q05C33	lncRNA	protein
n275144	Q4VA08	lncRNA	protein
n275153	Q4VA08	lncRNA	protein
n275154	Q05C33	lncRNA	protein
n275156	Q05C33	lncRNA	protein
n275163	Q05C33	lncRNA	protein
n275171	Q05C33	lncRNA	protein
n275218	Q05C33	lncRNA	protein
n275239	Q4VA08	lncRNA	protein
n275254	Q05C33	lncRNA	protein
n275266	Q4VA08	lncRNA	protein
n275272	Q05C33	lncRNA	protein
n275290	Q05C33	lncRNA	protein
n275293	Q05C33	lncRNA	protein
n275296	Q4VA08	lncRNA	protein
n275316	Q05C33	lncRNA	protein
n275328	Q05C33	lncRNA	protein
n275335	Q05C33	lncRNA	protein
n275336	Q4VA08	lncRNA	protein
n275357	Q05C33	lncRNA	protein
n275361	Q05C33	lncRNA	protein
n275407	Q05C33	lncRNA	protein
n275425	Q05C33	lncRNA	protein
n275447	Q05C33	lncRNA	protein
n275449	Q05C33	lncRNA	protein
n275454	Q05C33	lncRNA	protein
n275463	Q05C33	lncRNA	protein
n275463	Q4VA08	lncRNA	protein
n275479	Q05C33	lncRNA	protein
n275503	Q05C33	lncRNA	protein
n275527	Q05C33	lncRNA	protein
n275534	Q05C33	lncRNA	protein
n275550	Q05C33	lncRNA	protein
n275559	Q4VA08	lncRNA	protein
n275609	Q4VA08	lncRNA	protein
n275622	Q4VA08	lncRNA	protein
n275643	Q4VA08	lncRNA	protein
n275648	Q05C33	lncRNA	protein
n275661	Q05C33	lncRNA	protein
n275661	Q4VA08	lncRNA	protein
n275690	Q4VA08	lncRNA	protein
n275695	Q05C33	lncRNA	protein
n275701	Q05C33	lncRNA	protein
n275706	Q05C33	lncRNA	protein
n275711	Q4VA08	lncRNA	protein
n275712	Q8CJG0	lncRNA	protein
n275713	Q05C33	lncRNA	protein
n275729	Q05C33	lncRNA	protein
n275755	Q05C33	lncRNA	protein
n275760	Q05C33	lncRNA	protein
n275777	Q4VA08	lncRNA	protein
n275785	Q05C33	lncRNA	protein
n275811	Q4VA08	lncRNA	protein
n275833	P84104	lncRNA	protein
n275833	Q8VE97	lncRNA	protein
n275837	Q4VA08	lncRNA	protein
n275845	Q05C33	lncRNA	protein
n275858	Q4VA08	lncRNA	protein
n275861	Q05C33	lncRNA	protein
n275907	Q05C33	lncRNA	protein
n275917	Q4VA08	lncRNA	protein
n275947	Q4VA08	lncRNA	protein
n276009	Q05C33	lncRNA	protein
n276034	Q4VA08	lncRNA	protein
n276037	Q05C33	lncRNA	protein
n276041	Q05C33	lncRNA	protein
n276044	Q05C33	lncRNA	protein
n276044	Q4VA08	lncRNA	protein
n276061	Q05C33	lncRNA	protein
n276061	Q4VA08	lncRNA	protein
n276093	Q05C33	lncRNA	protein
n276105	Q4VA08	lncRNA	protein
n276118	Q4VA08	lncRNA	protein
n276123	Q05C33	lncRNA	protein
n276124	Q05C33	lncRNA	protein
n276126	Q05C33	lncRNA	protein
n276157	Q4VA08	lncRNA	protein
n276179	Q05C33	lncRNA	protein
n276198	Q05C33	lncRNA	protein
n276216	Q05C33	lncRNA	protein
n276224	Q4VA08	lncRNA	protein
n276235	Q05C33	lncRNA	protein
n276251	Q05C33	lncRNA	protein
n276254	Q05C33	lncRNA	protein
n276259	Q05C33	lncRNA	protein
n276263	Q05C33	lncRNA	protein
n276263	Q4VA08	lncRNA	protein
n276268	Q05C33	lncRNA	protein
n276276	Q8CJG0	lncRNA	protein
n276280	Q05C33	lncRNA	protein
n276280	Q4VA08	lncRNA	protein
n276297	Q05C33	lncRNA	protein
n276298	Q05C33	lncRNA	protein
n276317	Q4VA08	lncRNA	protein
n276318	Q4VA08	lncRNA	protein
n276326	Q05C33	lncRNA	protein
n276378	Q05C33	lncRNA	protein
n276380	Q05C33	lncRNA	protein
n276396	Q05C33	lncRNA	protein
n276401	Q61188	lncRNA	protein
n276405	Q4VA08	lncRNA	protein
n276429	Q05C33	lncRNA	protein
n276455	Q4VA08	lncRNA	protein
n276457	Q05C33	lncRNA	protein
n276461	Q05C33	lncRNA	protein
n276505	Q05C33	lncRNA	protein
n276517	Q4VA08	lncRNA	protein
n276537	Q4VA08	lncRNA	protein
n276562	Q05C33	lncRNA	protein
n276573	Q4VA08	lncRNA	protein
n276574	Q05C33	lncRNA	protein
n276579	Q05C33	lncRNA	protein
n276591	Q05C33	lncRNA	protein
n276607	Q05C33	lncRNA	protein
n276608	Q05C33	lncRNA	protein
n276635	Q05C33	lncRNA	protein
n276658	Q05C33	lncRNA	protein
n276675	Q05C33	lncRNA	protein
n276679	Q05C33	lncRNA	protein
n276728	Q05C33	lncRNA	protein
n276746	Q4VA08	lncRNA	protein
n276748	Q05C33	lncRNA	protein
n276748	Q4VA08	lncRNA	protein
n276780	O88974	lncRNA	protein
n276780	Q2YDW7	lncRNA	protein
n276780	Q7TPM0	lncRNA	protein
n276846	Q05C33	lncRNA	protein
n276901	Q05C33	lncRNA	protein
n276926	Q05C33	lncRNA	protein
n276926	Q4VA08	lncRNA	protein
n276931	Q05C33	lncRNA	protein
n276931	Q4VA08	lncRNA	protein
n276952	Q4VA08	lncRNA	protein
n276983	Q4VA08	lncRNA	protein
n276997	Q05C33	lncRNA	protein
n277016	Q05C33	lncRNA	protein
n277027	Q4VA08	lncRNA	protein
n277121	Q05C33	lncRNA	protein
n277156	Q05C33	lncRNA	protein
n277157	Q05C33	lncRNA	protein
n277159	Q05C33	lncRNA	protein
n277169	Q05C33	lncRNA	protein
n277173	Q05C33	lncRNA	protein
n277177	Q05C33	lncRNA	protein
n277212	Q4VA08	lncRNA	protein
n277224	Q05C33	lncRNA	protein
n277224	Q8CJG0	lncRNA	protein
n277243	Q05C33	lncRNA	protein
n277312	Q4VA08	lncRNA	protein
n277322	Q05C33	lncRNA	protein
n277358	P84104	lncRNA	protein
n277365	Q05C33	lncRNA	protein
n277365	Q4VA08	lncRNA	protein
n277368	Q05C33	lncRNA	protein
n277396	Q4VA08	lncRNA	protein
n277426	Q05C33	lncRNA	protein
n277430	Q4VA08	lncRNA	protein
n277453	Q05C33	lncRNA	protein
n277485	Q05C33	lncRNA	protein
n277492	Q4VA08	lncRNA	protein
n277522	Q05C33	lncRNA	protein
n277524	Q05C33	lncRNA	protein
n277539	Q05C33	lncRNA	protein
n277542	Q4VA08	lncRNA	protein
n277549	Q05C33	lncRNA	protein
n277550	Q05C33	lncRNA	protein
n277572	Q05C33	lncRNA	protein
n277611	Q05C33	lncRNA	protein
n277620	Q05C33	lncRNA	protein
n277631	Q05C33	lncRNA	protein
n277631	Q4VA08	lncRNA	protein
n277655	Q05C33	lncRNA	protein
n277660	Q4VA08	lncRNA	protein
n277685	Q05C33	lncRNA	protein
n277705	Q05C33	lncRNA	protein
n277711	Q05C33	lncRNA	protein
n277729	Q05C33	lncRNA	protein
n277774	Q05C33	lncRNA	protein
n277779	Q05C33	lncRNA	protein
n277787	Q05C33	lncRNA	protein
n277810	Q05C33	lncRNA	protein
n277818	Q8CJG0	lncRNA	protein
n277840	Q4VA08	lncRNA	protein
n277850	Q05C33	lncRNA	protein
n277851	Q4VA08	lncRNA	protein
n277861	Q05C33	lncRNA	protein
n277861	Q4VA08	lncRNA	protein
n277881	Q4VA08	lncRNA	protein
n277887	Q05C33	lncRNA	protein
n277903	Q05C33	lncRNA	protein
n277912	Q05C33	lncRNA	protein
n277916	Q05C33	lncRNA	protein
n277918	Q05C33	lncRNA	protein
n277921	Q05C33	lncRNA	protein
n277926	Q05C33	lncRNA	protein
n277929	Q05C33	lncRNA	protein
n277942	Q05C33	lncRNA	protein
n278028	Q4VA08	lncRNA	protein
n278037	Q4VA08	lncRNA	protein
n278042	Q05C33	lncRNA	protein
n278063	Q05C33	lncRNA	protein
n278065	Q05C33	lncRNA	protein
n278068	Q05C33	lncRNA	protein
n278068	Q4VA08	lncRNA	protein
n278071	Q05C33	lncRNA	protein
n278076	Q4VA08	lncRNA	protein
n278085	Q05C33	lncRNA	protein
n278087	Q05C33	lncRNA	protein
n278101	Q05C33	lncRNA	protein
n278120	Q05C33	lncRNA	protein
n278123	Q4VA08	lncRNA	protein
n278159	Q4VA08	lncRNA	protein
n278358	Q4VA08	lncRNA	protein
n278412	Q4VA08	lncRNA	protein
n278448	Q4VA08	lncRNA	protein
n278464	Q05C33	lncRNA	protein
n278473	Q61188	lncRNA	protein
n278520	Q05C33	lncRNA	protein
n278587	Q05C33	lncRNA	protein
n278604	Q4VA08	lncRNA	protein
n278614	Q05C33	lncRNA	protein
n278628	Q4VA08	lncRNA	protein
n278680	Q4VA08	lncRNA	protein
n278688	Q05C33	lncRNA	protein
n278699	Q05C33	lncRNA	protein
n278706	Q4VA08	lncRNA	protein
n278725	Q4VA08	lncRNA	protein
n278731	Q05C33	lncRNA	protein
n278780	Q05C33	lncRNA	protein
n278780	Q4VA08	lncRNA	protein
n278793	Q05C33	lncRNA	protein
n278812	Q4VA08	lncRNA	protein
n278837	Q05C33	lncRNA	protein
n278837	Q4VA08	lncRNA	protein
n278848	Q05C33	lncRNA	protein
n278863	Q05C33	lncRNA	protein
n278891	Q4VA08	lncRNA	protein
n278906	Q05C33	lncRNA	protein
n278912	Q05C33	lncRNA	protein
n278920	Q05C33	lncRNA	protein
n278928	Q05C33	lncRNA	protein
n279015	Q05C33	lncRNA	protein
n279019	Q4VA08	lncRNA	protein
n279025	Q4VA08	lncRNA	protein
n279029	Q8CJG0	lncRNA	protein
n279047	Q05C33	lncRNA	protein
n279049	Q05C33	lncRNA	protein
n279074	Q05C33	lncRNA	protein
n279083	Q05C33	lncRNA	protein
n279093	Q05C33	lncRNA	protein
n279115	Q4VA08	lncRNA	protein
n279124	Q05C33	lncRNA	protein
n279152	Q05C33	lncRNA	protein
n279156	Q05C33	lncRNA	protein
n279175	Q05C33	lncRNA	protein
n279181	Q05C33	lncRNA	protein
n279185	Q05C33	lncRNA	protein
n279201	Q05C33	lncRNA	protein
n279201	Q4VA08	lncRNA	protein
n279227	Q4VA08	lncRNA	protein
n279237	Q4VA08	lncRNA	protein
n279254	Q4VA08	lncRNA	protein
n279264	Q4VA08	lncRNA	protein
n279266	Q4VA08	lncRNA	protein
n279269	Q05C33	lncRNA	protein
n279270	Q4VA08	lncRNA	protein
n279279	Q05C33	lncRNA	protein
n279279	Q8CJG0	lncRNA	protein
n279289	Q4VA08	lncRNA	protein
n279309	Q4VA08	lncRNA	protein
n279332	Q05C33	lncRNA	protein
n279354	Q05C33	lncRNA	protein
n279419	Q05C33	lncRNA	protein
n279432	Q05C33	lncRNA	protein
n279458	Q05C33	lncRNA	protein
n279472	Q05C33	lncRNA	protein
n279479	Q8CJG0	lncRNA	protein
n279493	Q4VA08	lncRNA	protein
n279502	Q05C33	lncRNA	protein
n279502	Q4VA08	lncRNA	protein
n279523	Q05C33	lncRNA	protein
n279524	Q4VA08	lncRNA	protein
n279526	Q05C33	lncRNA	protein
n279528	Q05C33	lncRNA	protein
n279571	Q05C33	lncRNA	protein
n279593	Q4VA08	lncRNA	protein
n279626	Q4VA08	lncRNA	protein
n279645	Q05C33	lncRNA	protein
n279697	Q4VA08	lncRNA	protein
n279786	Q05C33	lncRNA	protein
n279830	Q05C33	lncRNA	protein
n279850	P84104	lncRNA	protein
n279850	Q8VE97	lncRNA	protein
n279882	Q4VA08	lncRNA	protein
n279903	Q4VA08	lncRNA	protein
n279913	Q05C33	lncRNA	protein
n279945	Q4VA08	lncRNA	protein
n279979	Q05C33	lncRNA	protein
n279982	Q05C33	lncRNA	protein
n280020	Q4VA08	lncRNA	protein
n280030	Q05C33	lncRNA	protein
n280064	Q4VA08	lncRNA	protein
n280089	Q4VA08	lncRNA	protein
n280121	Q4VA08	lncRNA	protein
n280135	Q05C33	lncRNA	protein
n280168	Q4VA08	lncRNA	protein
n280197	Q05C33	lncRNA	protein
n280200	Q05C33	lncRNA	protein
n280205	Q05C33	lncRNA	protein
n280233	Q4VA08	lncRNA	protein
n280234	Q05C33	lncRNA	protein
n280247	Q05C33	lncRNA	protein
n280313	Q4VA08	lncRNA	protein
n280328	Q4VA08	lncRNA	protein
n280334	Q05C33	lncRNA	protein
n280343	Q4VA08	lncRNA	protein
n280347	Q4VA08	lncRNA	protein
n280375	Q05C33	lncRNA	protein
n280380	Q8CJG0	lncRNA	protein
n280411	Q05C33	lncRNA	protein
n280430	Q4VA08	lncRNA	protein
n280443	Q05C33	lncRNA	protein
n280450	Q05C33	lncRNA	protein
n280457	Q05C33	lncRNA	protein
n280462	Q4VA08	lncRNA	protein
n280495	Q05C33	lncRNA	protein
n280497	Q05C33	lncRNA	protein
n280504	Q4VA08	lncRNA	protein
n280521	Q05C33	lncRNA	protein
n280540	Q05C33	lncRNA	protein
n280540	Q4VA08	lncRNA	protein
n280553	Q05C33	lncRNA	protein
n280602	Q05C33	lncRNA	protein
n280633	Q05C33	lncRNA	protein
n280633	Q4VA08	lncRNA	protein
n280690	O88974	lncRNA	protein
n280690	Q7TPM0	lncRNA	protein
n280690	Q8CHK4	lncRNA	protein
n280746	Q05C33	lncRNA	protein
n280759	Q05C33	lncRNA	protein
n280766	Q05C33	lncRNA	protein
n280773	Q05C33	lncRNA	protein
n280774	Q05C33	lncRNA	protein
n280776	Q05C33	lncRNA	protein
n280793	Q05C33	lncRNA	protein
n280793	Q4VA08	lncRNA	protein
n280870	Q05C33	lncRNA	protein
n280887	Q4VA08	lncRNA	protein
n280901	Q4VA08	lncRNA	protein
n280950	Q05C33	lncRNA	protein
n280961	Q05C33	lncRNA	protein
n280970	Q05C33	lncRNA	protein
n281010	Q05C33	lncRNA	protein
n281026	Q4VA08	lncRNA	protein
n281084	Q05C33	lncRNA	protein
n281140	Q05C33	lncRNA	protein
n281187	Q05C33	lncRNA	protein
n281198	Q4VA08	lncRNA	protein
n281201	P84104	lncRNA	protein
n281201	Q8VE97	lncRNA	protein
n281394	Q05C33	lncRNA	protein
n281397	Q4VA08	lncRNA	protein
n281423	Q4VA08	lncRNA	protein
n281449	Q05C33	lncRNA	protein
n281449	Q4VA08	lncRNA	protein
n281489	Q05C33	lncRNA	protein
n281502	O54864	lncRNA	protein
n281502	O88974	lncRNA	protein
n281502	Q7TPM0	lncRNA	protein
n281502	Q80U70	lncRNA	protein
n281502	Q80Y84	lncRNA	protein
n281502	Q9CQJ4	lncRNA	protein
n281514	Q05C33	lncRNA	protein
n281515	Q4VA08	lncRNA	protein
n281516	Q4VA08	lncRNA	protein
n281527	Q05C33	lncRNA	protein
n281534	Q4VA08	lncRNA	protein
n281535	Q4VA08	lncRNA	protein
n281550	Q4VA08	lncRNA	protein
n281580	Q05C33	lncRNA	protein
n281595	Q05C33	lncRNA	protein
n281595	Q4VA08	lncRNA	protein
n281603	P84104	lncRNA	protein
n281613	Q05C33	lncRNA	protein
n281697	Q05C33	lncRNA	protein
n281697	Q4VA08	lncRNA	protein
n281709	Q05C33	lncRNA	protein
n281755	Q4VA08	lncRNA	protein
n281766	Q05C33	lncRNA	protein
n281768	Q05C33	lncRNA	protein
n281805	Q05C33	lncRNA	protein
n281819	Q4VA08	lncRNA	protein
n281828	Q05C33	lncRNA	protein
n281828	Q4VA08	lncRNA	protein
n281831	Q05C33	lncRNA	protein
n281832	Q4VA08	lncRNA	protein
n281866	Q05C33	lncRNA	protein
n281896	Q4VA08	lncRNA	protein
n281922	Q4VA08	lncRNA	protein
n281926	Q05C33	lncRNA	protein
n282008	Q05C33	lncRNA	protein
n282011	Q4VA08	lncRNA	protein
n282034	Q05C33	lncRNA	protein
n282049	Q05C33	lncRNA	protein
n282049	Q4VA08	lncRNA	protein
n282053	Q05C33	lncRNA	protein
n282073	Q05C33	lncRNA	protein
n282086	Q05C33	lncRNA	protein
n282086	Q4VA08	lncRNA	protein
n282098	Q4VA08	lncRNA	protein
n282141	Q4VA08	lncRNA	protein
n282151	Q4VA08	lncRNA	protein
n282163	Q4VA08	lncRNA	protein
n282232	Q4VA08	lncRNA	protein
n282285	Q05C33	lncRNA	protein
n282369	Q05C33	lncRNA	protein
n282381	Q05C33	lncRNA	protein
n282388	Q4VA08	lncRNA	protein
n282401	P84104	lncRNA	protein
n282423	Q8VE97	lncRNA	protein
n282429	Q05C33	lncRNA	protein
n282435	Q05C33	lncRNA	protein
n282446	Q05C33	lncRNA	protein
n282494	Q4VA08	lncRNA	protein
n282523	Q05C33	lncRNA	protein
n282549	Q05C33	lncRNA	protein
n282616	Q05C33	lncRNA	protein
n282626	Q05C33	lncRNA	protein
n282629	P84104	lncRNA	protein
n282695	Q05C33	lncRNA	protein
n282743	Q05C33	lncRNA	protein
n282781	Q05C33	lncRNA	protein
n282788	Q4VA08	lncRNA	protein
n282809	Q05C33	lncRNA	protein
n282833	Q4VA08	lncRNA	protein
n282871	Q05C33	lncRNA	protein
n282872	Q4VA08	lncRNA	protein
n282898	Q4VA08	lncRNA	protein
n282908	Q05C33	lncRNA	protein
n282923	Q4VA08	lncRNA	protein
n282936	Q4VA08	lncRNA	protein
n282965	Q05C33	lncRNA	protein
n283004	Q4VA08	lncRNA	protein
n283020	Q05C33	lncRNA	protein
n283040	Q05C33	lncRNA	protein
n283040	Q4VA08	lncRNA	protein
n283046	Q05C33	lncRNA	protein
n283046	Q4VA08	lncRNA	protein
n283080	Q05C33	lncRNA	protein
n283134	Q4VA08	lncRNA	protein
n283142	Q05C33	lncRNA	protein
n283155	Q05C33	lncRNA	protein
n283171	Q05C33	lncRNA	protein
n283191	Q05C33	lncRNA	protein
n283196	Q4VA08	lncRNA	protein
n283213	Q4VA08	lncRNA	protein
n283225	Q05C33	lncRNA	protein
n283228	Q05C33	lncRNA	protein
n283287	Q05C33	lncRNA	protein
n283304	Q05C33	lncRNA	protein
n283346	Q05C33	lncRNA	protein
n283354	Q4VA08	lncRNA	protein
n283364	Q05C33	lncRNA	protein
n283375	Q05C33	lncRNA	protein
n283380	Q4VA08	lncRNA	protein
n283393	Q05C33	lncRNA	protein
n283398	Q05C33	lncRNA	protein
n283413	Q4VA08	lncRNA	protein
n283489	Q4VA08	lncRNA	protein
n283511	Q05C33	lncRNA	protein
n283521	Q05C33	lncRNA	protein
n283524	Q05C33	lncRNA	protein
n283526	Q05C33	lncRNA	protein
n283557	Q4VA08	lncRNA	protein
n283558	Q05C33	lncRNA	protein
n283576	Q4VA08	lncRNA	protein
n283580	Q4VA08	lncRNA	protein
n283585	Q05C33	lncRNA	protein
n283590	Q4VA08	lncRNA	protein
n283626	Q4VA08	lncRNA	protein
n283634	Q05C33	lncRNA	protein
n283637	Q05C33	lncRNA	protein
n283640	Q05C33	lncRNA	protein
n283643	Q05C33	lncRNA	protein
n283645	Q05C33	lncRNA	protein
n283647	Q05C33	lncRNA	protein
n283647	Q4VA08	lncRNA	protein
n283662	P84104	lncRNA	protein
n283667	Q4VA08	lncRNA	protein
n283671	Q05C33	lncRNA	protein
n283683	Q05C33	lncRNA	protein
n283689	Q05C33	lncRNA	protein
n283704	Q05C33	lncRNA	protein
n283705	Q05C33	lncRNA	protein
n283718	Q4VA08	lncRNA	protein
n283740	Q05C33	lncRNA	protein
n283769	Q05C33	lncRNA	protein
n283771	Q4VA08	lncRNA	protein
n283797	Q05C33	lncRNA	protein
n283801	Q05C33	lncRNA	protein
n283813	Q4VA08	lncRNA	protein
n283833	Q05C33	lncRNA	protein
n283842	Q8CJG0	lncRNA	protein
n283869	Q05C33	lncRNA	protein
n283869	Q4VA08	lncRNA	protein
n283879	Q05C33	lncRNA	protein
n283885	Q05C33	lncRNA	protein
n283886	Q4VA08	lncRNA	protein
n283896	Q05C33	lncRNA	protein
n283927	Q4VA08	lncRNA	protein
n283941	Q4VA08	lncRNA	protein
n283961	Q05C33	lncRNA	protein
n283962	Q4VA08	lncRNA	protein
n283966	Q05C33	lncRNA	protein
n283970	Q05C33	lncRNA	protein
n283972	Q4VA08	lncRNA	protein
n283989	Q05C33	lncRNA	protein
n284011	Q4VA08	lncRNA	protein
n284013	Q05C33	lncRNA	protein
n284019	Q4VA08	lncRNA	protein
n284031	Q05C33	lncRNA	protein
n284036	Q05C33	lncRNA	protein
n284046	Q05C33	lncRNA	protein
n284065	Q05C33	lncRNA	protein
n284069	Q05C33	lncRNA	protein
n284069	Q4VA08	lncRNA	protein
n284095	Q05C33	lncRNA	protein
n284120	Q05C33	lncRNA	protein
n284141	Q05C33	lncRNA	protein
n284144	Q4VA08	lncRNA	protein
n284190	Q05C33	lncRNA	protein
n284217	Q05C33	lncRNA	protein
n284228	Q05C33	lncRNA	protein
n284233	Q05C33	lncRNA	protein
n284235	Q05C33	lncRNA	protein
n284251	Q61188	lncRNA	protein
n284263	Q05C33	lncRNA	protein
n284263	Q4VA08	lncRNA	protein
n284267	Q4VA08	lncRNA	protein
n284283	Q05C33	lncRNA	protein
n284303	Q05C33	lncRNA	protein
n284311	Q05C33	lncRNA	protein
n284329	Q05C33	lncRNA	protein
n284338	Q05C33	lncRNA	protein
n284346	Q4VA08	lncRNA	protein
n284347	Q05C33	lncRNA	protein
n284353	Q05C33	lncRNA	protein
n284353	Q4VA08	lncRNA	protein
n284359	Q05C33	lncRNA	protein
n284360	Q05C33	lncRNA	protein
n284403	Q4VA08	lncRNA	protein
n284411	Q05C33	lncRNA	protein
n284429	Q05C33	lncRNA	protein
n284448	Q4VA08	lncRNA	protein
n284458	Q05C33	lncRNA	protein
n284460	Q05C33	lncRNA	protein
n284460	Q4VA08	lncRNA	protein
n284488	Q4VA08	lncRNA	protein
n284495	Q05C33	lncRNA	protein
n284519	Q05C33	lncRNA	protein
n284525	Q05C33	lncRNA	protein
n284533	Q4VA08	lncRNA	protein
n284566	Q05C33	lncRNA	protein
n284575	Q05C33	lncRNA	protein
n284591	Q05C33	lncRNA	protein
n284611	Q05C33	lncRNA	protein
n284645	Q05C33	lncRNA	protein
n284659	Q05C33	lncRNA	protein
n284699	Q05C33	lncRNA	protein
n284720	Q05C33	lncRNA	protein
n284720	Q4VA08	lncRNA	protein
n284734	P84104	lncRNA	protein
n284734	Q8CJG0	lncRNA	protein
n284755	Q05C33	lncRNA	protein
n284755	Q4VA08	lncRNA	protein
n284772	Q05C33	lncRNA	protein
n284794	Q4VA08	lncRNA	protein
n284797	Q4VA08	lncRNA	protein
n284802	Q4VA08	lncRNA	protein
n284818	Q05C33	lncRNA	protein
n284842	Q05C33	lncRNA	protein
n284842	Q4VA08	lncRNA	protein
n284851	Q05C33	lncRNA	protein
n284873	Q05C33	lncRNA	protein
n284874	Q05C33	lncRNA	protein
n284875	Q4VA08	lncRNA	protein
n284885	Q05C33	lncRNA	protein
n284885	Q4VA08	lncRNA	protein
n284903	Q05C33	lncRNA	protein
n284905	Q05C33	lncRNA	protein
n284913	Q05C33	lncRNA	protein
n284913	Q4VA08	lncRNA	protein
n284945	Q05C33	lncRNA	protein
n284955	Q05C33	lncRNA	protein
n284955	Q4VA08	lncRNA	protein
n284977	Q4VA08	lncRNA	protein
n285000	Q05C33	lncRNA	protein
n285011	Q05C33	lncRNA	protein
n285016	Q4VA08	lncRNA	protein
n285036	Q05C33	lncRNA	protein
n285041	Q05C33	lncRNA	protein
n285051	Q4VA08	lncRNA	protein
n285082	Q05C33	lncRNA	protein
n285084	Q05C33	lncRNA	protein
n285084	Q4VA08	lncRNA	protein
n285090	Q05C33	lncRNA	protein
n285090	Q4VA08	lncRNA	protein
n285092	Q4VA08	lncRNA	protein
n285098	Q05C33	lncRNA	protein
n285112	Q05C33	lncRNA	protein
n285125	Q4VA08	lncRNA	protein
n285127	Q05C33	lncRNA	protein
n285138	Q05C33	lncRNA	protein
n285139	Q05C33	lncRNA	protein
n285149	Q4VA08	lncRNA	protein
n285153	P84104	lncRNA	protein
n285153	Q8VE97	lncRNA	protein
n285160	Q05C33	lncRNA	protein
n285161	Q4VA08	lncRNA	protein
n285178	Q4VA08	lncRNA	protein
n285180	Q05C33	lncRNA	protein
n285181	Q05C33	lncRNA	protein
n285196	Q05C33	lncRNA	protein
n285223	Q05C33	lncRNA	protein
n285236	Q05C33	lncRNA	protein
n285238	Q05C33	lncRNA	protein
n285252	Q4VA08	lncRNA	protein
n285262	Q05C33	lncRNA	protein
n285273	Q05C33	lncRNA	protein
n285289	Q05C33	lncRNA	protein
n285298	Q61188	lncRNA	protein
n285317	Q4VA08	lncRNA	protein
n285345	Q4VA08	lncRNA	protein
n285358	Q05C33	lncRNA	protein
n285371	Q05C33	lncRNA	protein
n285373	Q05C33	lncRNA	protein
n285374	Q05C33	lncRNA	protein
n285380	Q4VA08	lncRNA	protein
n285392	Q4VA08	lncRNA	protein
n285394	Q4VA08	lncRNA	protein
n285425	Q05C33	lncRNA	protein
n285447	Q4VA08	lncRNA	protein
n285456	Q05C33	lncRNA	protein
n285478	Q4VA08	lncRNA	protein
n285484	Q05C33	lncRNA	protein
